id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
294336,Female,60,1,28,0,1-2 Year,Yes,2630,122,41,1
294350,Male,43,1,19,0,1-2 Year,Yes,31861,124,148,1
294353,Male,33,1,50,0,< 1 Year,Yes,2630,124,147,1
294357,Male,46,1,34,0,1-2 Year,Yes,31138,26,282,1
294362,Female,60,1,28,0,1-2 Year,Yes,26925,124,86,1
294365,Male,51,1,8,0,1-2 Year,Yes,45480,26,263,1
294369,Male,48,1,28,0,> 2 Years,Yes,64991,124,122,1
294370,Female,36,1,43,0,1-2 Year,Yes,31206,124,109,1
294373,Male,46,1,8,0,1-2 Year,Yes,53383,124,122,1
294374,Male,45,1,8,0,1-2 Year,Yes,51730,124,191,1
294375,Male,34,1,28,0,< 1 Year,Yes,29433,152,72,1
294389,Female,60,1,46,0,1-2 Year,Yes,2630,124,241,1
294405,Male,43,1,41,0,1-2 Year,Yes,28730,26,176,1
294406,Male,59,1,28,0,1-2 Year,Yes,45957,26,17,1
294409,Female,61,1,45,0,1-2 Year,Yes,2630,122,191,1
294431,Male,55,1,28,0,1-2 Year,Yes,39971,124,173,1
294436,Male,45,1,8,0,1-2 Year,Yes,37702,7,210,1
294439,Male,30,1,28,0,1-2 Year,Yes,34878,124,50,1
294441,Male,30,1,28,0,< 1 Year,Yes,34153,124,282,1
294445,Male,54,1,15,0,1-2 Year,Yes,2630,124,43,1
294459,Female,24,1,28,0,< 1 Year,Yes,28168,152,47,1
294464,Male,55,1,28,0,> 2 Years,Yes,57899,26,267,1
294466,Male,41,1,29,0,1-2 Year,Yes,2630,124,276,1
294490,Male,47,1,28,0,1-2 Year,Yes,51342,124,175,1
294492,Male,42,1,41,0,1-2 Year,Yes,29195,124,103,1
294511,Male,68,1,39,0,1-2 Year,Yes,33285,26,255,1
294524,Male,47,1,28,0,1-2 Year,Yes,59029,124,108,1
294539,Female,49,1,46,0,1-2 Year,Yes,23083,124,82,1
294548,Female,35,1,28,0,1-2 Year,Yes,41013,158,219,1
294549,Female,37,1,36,0,1-2 Year,Yes,2630,157,239,1
294558,Male,47,1,8,0,1-2 Year,Yes,36619,26,55,1
294564,Female,39,1,11,0,1-2 Year,Yes,2630,156,105,1
294569,Male,50,1,31,0,1-2 Year,Yes,2630,124,254,1
294575,Female,64,1,1,0,1-2 Year,Yes,2630,26,179,1
294582,Male,35,1,35,0,1-2 Year,Yes,2630,124,54,1
294585,Male,48,1,28,0,1-2 Year,Yes,47267,26,127,1
294588,Female,43,1,35,0,1-2 Year,Yes,37987,10,102,1
294602,Male,48,1,28,0,1-2 Year,Yes,49175,26,120,1
294608,Male,59,1,39,0,> 2 Years,Yes,28373,26,298,1
294609,Female,34,1,32,0,1-2 Year,Yes,27875,124,81,1
294627,Male,50,1,28,0,1-2 Year,Yes,38675,26,226,1
294630,Male,47,1,8,0,1-2 Year,Yes,37712,124,100,1
294646,Male,51,1,24,0,1-2 Year,Yes,27244,26,77,1
294654,Male,25,1,41,0,1-2 Year,Yes,2630,124,132,1
294661,Female,45,1,28,0,1-2 Year,No,2630,157,88,1
294673,Male,28,1,18,0,< 1 Year,Yes,2630,163,102,1
294677,Male,24,1,8,0,< 1 Year,Yes,58991,151,87,1
294678,Male,45,1,28,0,1-2 Year,Yes,59243,26,164,1
294682,Female,38,1,28,0,1-2 Year,Yes,23774,26,180,1
294686,Male,27,1,11,0,< 1 Year,Yes,2630,152,71,1
294688,Male,58,1,28,0,1-2 Year,Yes,40522,26,191,1
294689,Female,52,1,28,0,1-2 Year,Yes,31019,25,44,1
294705,Male,51,1,14,0,1-2 Year,Yes,36530,26,41,1
294716,Male,56,1,28,0,> 2 Years,Yes,58462,26,246,1
294721,Female,56,1,8,0,> 2 Years,Yes,53425,26,285,1
294729,Male,31,1,24,0,1-2 Year,Yes,24781,124,249,1
294735,Male,50,1,50,0,1-2 Year,Yes,2630,124,218,1
294741,Female,39,1,8,0,1-2 Year,Yes,47003,26,70,1
294742,Male,47,1,12,0,1-2 Year,Yes,36614,26,95,1
294748,Male,54,1,28,0,1-2 Year,Yes,35806,26,188,1
294749,Female,60,1,50,0,1-2 Year,Yes,39497,124,40,1
294757,Female,39,1,29,0,1-2 Year,Yes,33490,124,141,1
294762,Male,23,1,28,0,< 1 Year,Yes,31073,152,89,1
294771,Female,36,1,11,0,1-2 Year,Yes,2630,124,76,1
294774,Female,64,1,28,0,1-2 Year,Yes,33345,26,244,1
294780,Male,69,1,28,0,1-2 Year,Yes,42668,26,121,1
294781,Male,36,1,28,0,1-2 Year,Yes,30706,155,141,1
294793,Male,44,1,28,0,1-2 Year,Yes,61520,124,245,1
294799,Male,37,1,7,0,1-2 Year,Yes,2630,157,284,1
294801,Male,37,1,11,0,1-2 Year,Yes,35625,157,54,1
294804,Female,44,1,28,0,1-2 Year,Yes,37035,26,104,1
294808,Female,50,1,30,0,1-2 Year,Yes,26582,26,186,1
294811,Male,44,1,28,0,> 2 Years,Yes,2630,124,242,1
294817,Female,25,1,10,0,< 1 Year,Yes,32140,152,155,1
294832,Male,31,1,46,0,1-2 Year,Yes,2630,157,159,1
294838,Female,46,1,46,0,1-2 Year,Yes,2630,124,188,1
294841,Female,39,1,8,0,1-2 Year,Yes,41636,26,81,1
294847,Male,63,1,28,0,1-2 Year,Yes,54719,122,268,1
294851,Male,32,1,28,0,1-2 Year,Yes,43887,124,55,1
294854,Male,60,1,41,0,1-2 Year,Yes,34371,124,63,1
294856,Male,35,1,15,0,1-2 Year,Yes,31818,155,250,1
294875,Male,49,1,22,0,1-2 Year,Yes,2630,157,146,1
294898,Female,68,1,41,0,1-2 Year,Yes,38563,124,189,1
294903,Female,26,1,11,0,< 1 Year,Yes,2630,152,206,1
294906,Female,40,1,41,0,1-2 Year,Yes,38845,124,176,1
294912,Male,64,1,28,0,> 2 Years,Yes,55119,26,146,1
294942,Male,45,1,28,0,> 2 Years,Yes,40376,26,206,1
294943,Female,23,1,28,0,1-2 Year,Yes,60539,124,107,1
294956,Male,39,1,11,0,1-2 Year,Yes,36057,26,146,1
294963,Male,39,1,30,0,1-2 Year,Yes,2630,124,106,1
294971,Male,35,1,28,0,1-2 Year,Yes,31915,124,179,1
294987,Male,52,1,28,0,> 2 Years,Yes,62178,26,257,1
294991,Female,67,1,17,0,1-2 Year,Yes,2630,124,204,1
294999,Male,43,1,28,0,1-2 Year,Yes,35530,26,80,1
295001,Male,21,1,42,0,< 1 Year,Yes,2630,160,188,1
295003,Female,48,1,28,0,1-2 Year,Yes,28514,124,158,1
295004,Male,73,1,28,0,1-2 Year,Yes,58853,26,94,1
295008,Male,41,1,24,0,1-2 Year,Yes,58122,124,227,1
295014,Female,48,1,33,0,1-2 Year,Yes,31368,26,190,1
295019,Male,25,1,41,0,< 1 Year,Yes,21764,124,56,1
295020,Male,52,1,28,0,1-2 Year,Yes,23041,26,298,1
295028,Male,46,1,28,0,1-2 Year,Yes,2630,124,271,1
295033,Male,33,1,33,0,< 1 Year,Yes,25645,124,284,1
295035,Male,38,1,41,0,1-2 Year,Yes,46100,106,167,1
295037,Male,40,1,33,0,1-2 Year,Yes,30777,124,50,1
295045,Male,47,1,46,0,1-2 Year,Yes,28093,156,77,1
295052,Female,22,1,30,0,< 1 Year,Yes,2630,160,73,1
295063,Female,42,1,7,0,1-2 Year,Yes,35536,4,269,1
295064,Male,32,1,28,0,< 1 Year,Yes,48353,26,245,1
295065,Female,35,1,35,0,1-2 Year,Yes,38817,152,223,1
295066,Male,23,1,21,0,< 1 Year,Yes,34158,152,182,1
295070,Female,57,1,28,0,1-2 Year,Yes,55695,26,212,1
295085,Male,23,1,8,0,< 1 Year,Yes,39632,152,213,1
295091,Male,30,1,29,0,1-2 Year,Yes,2630,156,29,1
295093,Female,73,1,28,0,1-2 Year,Yes,50456,122,80,1
295101,Male,24,1,41,0,< 1 Year,Yes,26913,152,38,1
295108,Male,49,1,28,0,> 2 Years,Yes,51213,26,286,1
295120,Female,49,1,28,0,1-2 Year,Yes,34730,122,263,1
295121,Female,42,1,28,0,1-2 Year,Yes,47929,26,212,1
295141,Female,78,1,28,0,1-2 Year,Yes,26375,26,230,1
295143,Female,24,1,30,0,< 1 Year,Yes,33004,152,168,1
295147,Female,32,1,33,0,< 1 Year,Yes,2630,156,284,1
295154,Male,54,1,29,0,> 2 Years,Yes,34172,124,116,1
295157,Male,42,1,46,0,1-2 Year,Yes,26324,124,85,1
295165,Female,58,1,8,0,1-2 Year,Yes,2630,26,232,1
295166,Female,48,1,28,0,1-2 Year,Yes,48408,26,260,1
295169,Male,39,1,41,0,1-2 Year,Yes,33472,26,106,1
295180,Male,24,1,37,0,< 1 Year,Yes,35041,160,69,1
295181,Male,31,1,28,0,< 1 Year,Yes,41013,152,75,1
295196,Male,40,1,28,0,1-2 Year,No,40236,124,263,1
295200,Female,58,1,28,0,1-2 Year,Yes,85752,122,154,1
295202,Male,50,1,11,0,1-2 Year,Yes,17598,154,71,1
295205,Female,43,1,28,0,1-2 Year,Yes,67689,26,210,1
295212,Male,35,1,28,0,1-2 Year,Yes,41196,36,68,1
295215,Male,45,1,28,0,1-2 Year,Yes,28993,122,113,1
295220,Male,21,1,46,0,< 1 Year,Yes,37746,152,211,1
295230,Female,38,1,28,0,1-2 Year,Yes,52291,26,283,1
295237,Male,42,1,24,0,1-2 Year,Yes,25748,124,250,1
295239,Male,33,1,31,0,< 1 Year,Yes,2630,124,183,1
295248,Male,29,1,28,0,< 1 Year,Yes,50485,124,285,1
295258,Female,45,1,3,0,1-2 Year,Yes,30538,26,184,1
295264,Male,46,1,45,0,1-2 Year,Yes,2630,26,105,1
295271,Male,55,1,29,0,1-2 Year,Yes,21455,124,60,1
295272,Female,40,1,28,0,1-2 Year,Yes,27750,26,42,1
295283,Male,41,1,8,0,1-2 Year,Yes,2630,157,282,1
295294,Male,35,1,32,0,1-2 Year,Yes,28659,157,101,1
295298,Female,54,1,25,0,1-2 Year,Yes,24197,152,15,1
295301,Female,38,1,46,0,1-2 Year,Yes,20383,124,219,1
295309,Male,53,1,20,0,> 2 Years,Yes,2630,124,89,1
295310,Female,51,1,28,0,1-2 Year,Yes,2630,26,222,1
295316,Male,44,1,8,0,1-2 Year,Yes,39779,26,154,1
295317,Female,23,1,36,0,< 1 Year,Yes,32481,152,143,1
295318,Male,41,1,47,0,1-2 Year,Yes,37694,124,32,1
295359,Male,50,1,28,0,> 2 Years,Yes,46761,26,133,1
295369,Female,64,1,28,0,> 2 Years,Yes,58550,26,75,1
295375,Female,31,1,29,0,< 1 Year,Yes,30124,152,185,1
295387,Male,46,1,35,0,> 2 Years,Yes,37178,26,230,1
295393,Female,40,1,46,0,1-2 Year,Yes,29868,124,236,1
295394,Male,60,1,10,0,1-2 Year,Yes,31234,26,56,1
295398,Male,53,1,28,0,1-2 Year,Yes,47686,26,147,1
295413,Male,68,1,28,0,> 2 Years,Yes,36503,122,178,1
295415,Female,50,1,28,0,> 2 Years,Yes,42825,26,99,1
295417,Female,22,1,16,0,< 1 Year,Yes,32824,152,159,1
295420,Female,48,1,28,0,1-2 Year,Yes,46746,26,222,1
295422,Male,45,1,28,0,1-2 Year,Yes,46461,124,173,1
295432,Female,40,1,28,0,1-2 Year,Yes,34754,26,151,1
295444,Male,54,1,29,0,1-2 Year,Yes,31659,124,182,1
295446,Female,30,1,29,0,< 1 Year,Yes,2630,157,118,1
295447,Male,56,1,28,0,1-2 Year,Yes,40869,26,202,1
295458,Male,57,1,23,0,1-2 Year,Yes,2630,163,159,1
295459,Male,46,1,28,0,1-2 Year,Yes,28566,26,81,1
295464,Female,41,1,15,0,1-2 Year,Yes,24005,14,84,1
295487,Male,35,1,46,0,1-2 Year,Yes,37264,60,179,1
295497,Female,47,1,38,0,1-2 Year,Yes,32135,156,257,1
295504,Male,33,1,28,0,1-2 Year,Yes,66270,26,84,1
295508,Male,47,1,2,0,1-2 Year,Yes,28336,157,39,1
295513,Male,52,1,14,0,1-2 Year,Yes,2630,26,198,1
295526,Male,39,1,41,0,1-2 Year,Yes,2630,156,211,1
295529,Male,39,1,28,0,1-2 Year,Yes,34084,122,165,1
295536,Male,49,1,28,0,1-2 Year,Yes,24189,124,230,1
295542,Male,45,1,43,0,1-2 Year,Yes,2630,26,61,1
295553,Female,44,1,24,0,1-2 Year,Yes,35205,124,119,1
295576,Female,42,1,28,0,1-2 Year,Yes,42740,124,37,1
295577,Male,55,1,50,0,1-2 Year,Yes,35335,30,23,1
295594,Female,33,1,28,0,1-2 Year,Yes,41835,26,67,1
295640,Male,52,1,8,0,1-2 Year,Yes,40468,124,199,1
295642,Female,61,1,29,0,1-2 Year,Yes,93950,26,143,1
295645,Male,71,1,24,0,1-2 Year,Yes,34640,124,109,1
295646,Male,62,1,28,0,1-2 Year,Yes,36051,122,137,1
295656,Female,45,1,28,0,1-2 Year,Yes,45383,13,229,1
295658,Male,52,1,28,0,1-2 Year,Yes,42681,124,158,1
295675,Male,29,1,28,0,< 1 Year,Yes,28052,121,41,1
295676,Female,48,1,28,0,1-2 Year,Yes,71098,26,169,1
295680,Male,24,1,28,0,1-2 Year,Yes,2630,156,201,1
295707,Female,39,1,12,0,1-2 Year,Yes,34233,154,173,1
295712,Male,41,1,28,0,1-2 Year,Yes,29958,26,70,1
295715,Male,35,1,28,0,1-2 Year,Yes,41970,122,52,1
295729,Female,25,1,28,0,< 1 Year,Yes,41451,26,109,1
295742,Female,57,1,8,0,1-2 Year,Yes,40670,26,13,1
295743,Female,44,1,28,0,1-2 Year,Yes,28139,26,129,1
295746,Male,21,1,10,0,< 1 Year,Yes,30018,160,125,1
295757,Male,55,1,28,0,> 2 Years,Yes,40415,26,61,1
295787,Female,32,1,28,0,< 1 Year,Yes,67472,26,201,1
295804,Male,42,1,29,0,1-2 Year,Yes,2630,156,285,1
295806,Male,23,1,35,0,< 1 Year,Yes,40357,152,145,1
295817,Male,36,1,8,0,> 2 Years,Yes,33721,154,150,1
295824,Male,58,1,28,0,1-2 Year,Yes,49387,26,75,1
295827,Male,21,1,30,0,< 1 Year,Yes,26548,154,67,1
295840,Female,37,1,28,0,1-2 Year,Yes,26562,124,299,1
295848,Male,41,1,8,0,1-2 Year,Yes,36118,124,287,1
295855,Female,32,1,23,0,< 1 Year,Yes,32891,154,12,1
295857,Male,40,1,28,0,1-2 Year,Yes,31707,124,208,1
295860,Female,64,1,8,0,1-2 Year,Yes,34335,26,69,1
295863,Female,38,1,19,0,1-2 Year,Yes,36804,124,104,1
295881,Female,51,1,40,0,1-2 Year,Yes,30461,26,97,1
295906,Male,49,1,28,0,1-2 Year,Yes,2630,157,80,1
295911,Male,42,1,28,0,1-2 Year,Yes,38744,26,250,1
295917,Female,37,1,8,0,1-2 Year,Yes,30154,124,223,1
295919,Male,66,1,28,0,1-2 Year,Yes,43688,122,128,1
295940,Male,23,1,28,0,< 1 Year,Yes,69856,124,293,1
295963,Male,45,1,9,0,1-2 Year,Yes,2630,156,192,1
295979,Male,72,1,28,0,1-2 Year,Yes,42852,26,297,1
295985,Female,41,1,46,0,1-2 Year,Yes,30665,124,233,1
295988,Female,38,1,7,0,< 1 Year,Yes,2630,124,182,1
295995,Male,47,1,28,0,1-2 Year,Yes,2630,26,40,1
295999,Female,46,1,28,0,1-2 Year,Yes,47097,26,192,1
296000,Male,35,1,39,0,1-2 Year,Yes,2630,156,86,1
296004,Male,30,1,23,0,1-2 Year,Yes,2630,156,63,1
296019,Male,32,1,38,0,1-2 Year,Yes,2630,157,198,1
296037,Male,47,1,8,0,1-2 Year,Yes,51329,26,245,1
296043,Male,53,1,8,0,1-2 Year,Yes,44061,157,98,1
296055,Male,60,1,7,0,1-2 Year,Yes,2630,26,190,1
296057,Male,52,1,28,0,1-2 Year,Yes,34323,125,275,1
296062,Male,40,1,21,0,1-2 Year,Yes,28485,12,48,1
296064,Male,56,1,21,0,1-2 Year,Yes,35546,26,169,1
296071,Male,72,1,47,0,1-2 Year,Yes,34854,26,222,1
296089,Female,37,1,28,0,1-2 Year,Yes,2630,157,253,1
296100,Male,43,1,35,0,1-2 Year,Yes,2630,124,143,1
296108,Female,54,1,41,0,1-2 Year,Yes,29401,124,49,1
296114,Female,38,1,28,0,1-2 Year,Yes,36427,154,295,1
296118,Male,47,1,47,0,1-2 Year,Yes,40147,124,196,1
296120,Female,40,1,28,0,1-2 Year,Yes,42478,26,296,1
296124,Male,50,1,28,0,> 2 Years,Yes,37380,26,263,1
296126,Male,22,1,46,0,< 1 Year,Yes,18190,152,269,1
296128,Male,29,1,15,0,< 1 Year,No,40673,152,90,1
296131,Male,29,1,31,0,1-2 Year,Yes,2630,157,133,1
296169,Male,47,1,3,0,1-2 Year,Yes,2630,124,265,1
296172,Male,38,1,29,0,1-2 Year,Yes,2630,157,125,1
296178,Female,29,1,28,0,< 1 Year,Yes,2630,124,159,1
296180,Male,52,1,8,0,1-2 Year,Yes,41320,26,294,1
296184,Male,24,1,37,0,< 1 Year,Yes,36272,152,270,1
296196,Male,50,1,16,0,1-2 Year,Yes,17146,124,93,1
296205,Male,51,1,38,0,1-2 Year,Yes,2630,157,222,1
296209,Female,36,1,32,0,1-2 Year,Yes,24928,124,110,1
296217,Male,46,1,28,0,1-2 Year,Yes,76542,26,188,1
296237,Female,57,1,28,0,> 2 Years,Yes,71340,3,227,1
296238,Male,47,1,28,0,1-2 Year,Yes,60398,124,237,1
296241,Male,48,1,28,0,1-2 Year,Yes,45541,26,214,1
296245,Male,47,1,28,0,1-2 Year,Yes,2630,124,287,1
296249,Female,50,1,28,0,1-2 Year,Yes,37337,26,32,1
296252,Female,52,1,50,0,1-2 Year,Yes,2630,157,276,1
296276,Female,29,1,30,0,1-2 Year,Yes,25698,157,110,1
296283,Male,69,1,28,0,> 2 Years,Yes,28848,26,268,1
296310,Female,37,1,28,0,1-2 Year,Yes,32147,124,55,1
296329,Male,32,1,38,0,1-2 Year,Yes,30829,124,188,1
296330,Female,26,1,28,0,< 1 Year,Yes,50118,26,255,1
296336,Male,55,1,33,0,1-2 Year,Yes,2630,157,73,1
296340,Female,35,1,28,0,> 2 Years,Yes,48543,26,291,1
296360,Female,47,1,33,0,1-2 Year,Yes,36250,124,284,1
296361,Male,31,1,11,0,1-2 Year,Yes,2630,156,147,1
296363,Female,43,1,28,0,1-2 Year,Yes,56986,26,37,1
296367,Male,50,1,38,0,1-2 Year,Yes,31567,26,278,1
296388,Male,43,1,8,0,> 2 Years,Yes,32863,124,134,1
296390,Female,60,1,28,0,1-2 Year,Yes,47064,122,200,1
296405,Male,38,1,41,0,1-2 Year,Yes,2630,163,29,1
296421,Male,30,1,3,0,< 1 Year,Yes,27871,124,271,1
296434,Female,32,1,28,0,1-2 Year,Yes,57744,26,271,1
296445,Male,39,1,46,0,1-2 Year,Yes,29151,124,266,1
296455,Male,30,1,46,0,< 1 Year,Yes,21272,26,40,1
296456,Female,32,1,35,0,< 1 Year,Yes,32707,152,11,1
296476,Male,32,1,28,0,< 1 Year,Yes,37988,156,33,1
296484,Male,52,1,28,0,1-2 Year,Yes,43948,124,84,1
296496,Male,37,1,35,0,1-2 Year,Yes,2630,124,218,1
296511,Male,55,1,28,0,1-2 Year,Yes,2630,26,16,1
296525,Male,49,1,30,0,1-2 Year,Yes,29894,124,169,1
296534,Male,66,1,48,0,1-2 Year,Yes,2630,26,142,1
296552,Male,52,1,28,0,1-2 Year,Yes,37418,26,240,1
296561,Female,39,1,27,0,1-2 Year,Yes,28841,124,292,1
296583,Male,39,1,3,0,1-2 Year,Yes,28486,155,247,1
296609,Female,46,1,28,0,> 2 Years,Yes,39915,125,46,1
296612,Male,38,1,41,0,1-2 Year,Yes,25095,124,64,1
296625,Female,56,1,28,0,> 2 Years,Yes,58559,26,188,1
296631,Female,33,1,8,0,1-2 Year,Yes,2630,124,128,1
296632,Male,35,1,27,0,1-2 Year,Yes,30448,124,24,1
296633,Female,80,1,28,0,1-2 Year,Yes,38456,139,16,1
296638,Male,72,1,31,0,1-2 Year,Yes,2630,26,11,1
296639,Male,33,1,28,0,< 1 Year,Yes,39116,26,220,1
296643,Male,52,1,36,0,1-2 Year,Yes,55908,26,297,1
296645,Male,56,1,37,0,1-2 Year,Yes,31673,26,225,1
296657,Female,37,1,8,0,1-2 Year,Yes,53297,26,287,1
296662,Male,45,1,28,0,1-2 Year,Yes,59766,26,285,1
296676,Female,20,1,41,0,< 1 Year,Yes,2630,160,110,1
296680,Male,52,1,28,0,1-2 Year,Yes,56850,124,132,1
296692,Female,32,1,47,0,< 1 Year,Yes,34163,152,21,1
296693,Male,53,1,29,0,1-2 Year,Yes,35999,156,84,1
296699,Female,28,1,28,0,< 1 Year,Yes,38928,152,134,1
296709,Female,35,1,28,0,1-2 Year,Yes,22254,26,73,1
296717,Male,41,1,28,0,1-2 Year,Yes,38927,26,185,1
296720,Female,61,1,28,0,1-2 Year,Yes,36498,124,245,1
296729,Male,51,1,46,0,1-2 Year,Yes,23885,122,298,1
296746,Female,31,1,28,0,< 1 Year,Yes,42775,152,39,1
296747,Female,31,1,30,0,< 1 Year,Yes,2630,163,214,1
296749,Female,25,1,28,0,< 1 Year,Yes,2630,160,51,1
296751,Male,48,1,46,0,1-2 Year,Yes,29594,26,279,1
296753,Female,68,1,7,0,1-2 Year,Yes,28868,124,21,1
296755,Male,37,1,28,0,1-2 Year,Yes,31762,122,133,1
296760,Female,35,1,12,0,1-2 Year,Yes,2630,154,192,1
296766,Male,21,1,11,0,< 1 Year,Yes,28224,26,239,1
296769,Female,27,1,45,0,< 1 Year,Yes,26140,156,232,1
296775,Female,23,1,29,0,< 1 Year,Yes,58122,26,168,1
296785,Female,70,1,3,0,1-2 Year,Yes,38440,163,51,1
296786,Female,38,1,50,0,1-2 Year,Yes,24855,124,202,1
296808,Female,26,1,11,0,< 1 Year,No,41977,152,262,1
296809,Male,42,1,7,0,1-2 Year,Yes,36122,124,175,1
296814,Female,48,1,11,0,1-2 Year,Yes,30883,26,55,1
296818,Male,41,1,35,0,1-2 Year,Yes,25514,26,142,1
296833,Male,47,1,41,0,1-2 Year,Yes,26754,122,64,1
296835,Female,33,1,48,0,< 1 Year,Yes,2630,124,105,1
296838,Female,52,1,8,0,1-2 Year,Yes,52209,124,119,1
296846,Male,39,1,8,0,1-2 Year,Yes,34544,29,99,1
296851,Male,30,1,28,0,< 1 Year,Yes,72421,152,23,1
296852,Female,31,1,33,0,< 1 Year,Yes,30434,152,180,1
296858,Male,21,1,46,0,< 1 Year,Yes,40735,152,262,1
296861,Female,25,1,35,0,< 1 Year,No,29212,152,157,1
296868,Male,36,1,3,0,1-2 Year,Yes,2630,124,149,1
296869,Female,21,1,39,0,< 1 Year,Yes,37839,160,236,1
296873,Male,42,1,28,0,1-2 Year,Yes,2630,147,227,1
296874,Male,36,1,28,0,1-2 Year,Yes,45269,26,155,1
296878,Female,45,1,28,0,1-2 Year,Yes,38609,124,111,1
296880,Male,62,1,28,0,> 2 Years,Yes,47260,26,206,1
296883,Male,76,1,8,0,1-2 Year,Yes,43244,26,15,1
296899,Male,51,1,21,0,1-2 Year,Yes,30628,26,272,1
296902,Female,36,1,29,0,1-2 Year,Yes,28121,155,161,1
296906,Female,50,1,11,0,1-2 Year,Yes,55942,124,23,1
296910,Female,38,1,8,0,1-2 Year,Yes,35316,154,168,1
296911,Female,21,1,3,0,< 1 Year,Yes,20052,152,124,1
296933,Male,37,1,36,0,1-2 Year,Yes,34774,124,143,1
296941,Male,55,1,18,0,1-2 Year,Yes,2630,124,196,1
296945,Male,73,1,28,0,1-2 Year,Yes,21223,26,192,1
296947,Male,53,1,8,0,1-2 Year,Yes,40526,157,152,1
296955,Male,53,1,29,0,1-2 Year,Yes,60308,26,212,1
296961,Female,44,1,28,0,> 2 Years,Yes,44136,26,32,1
296962,Female,43,1,28,0,1-2 Year,Yes,39220,60,235,1
296963,Female,50,1,28,0,> 2 Years,Yes,37549,26,256,1
296971,Female,21,1,28,0,1-2 Year,Yes,56440,122,44,1
296976,Male,41,1,28,0,1-2 Year,Yes,43435,26,223,1
296988,Male,52,1,28,0,1-2 Year,Yes,36918,26,30,1
296990,Male,66,1,46,0,1-2 Year,Yes,34815,30,187,1
296994,Male,46,1,29,0,1-2 Year,Yes,30427,124,209,1
296995,Female,48,1,16,0,1-2 Year,Yes,2630,124,250,1
296998,Male,55,1,28,0,1-2 Year,Yes,39309,26,14,1
297002,Female,70,1,28,0,1-2 Year,Yes,25221,26,62,1
297011,Female,47,1,28,0,1-2 Year,Yes,45776,122,183,1
297032,Male,32,1,30,0,< 1 Year,Yes,2630,152,56,1
297036,Female,68,1,28,0,1-2 Year,Yes,2630,122,19,1
297043,Male,38,1,29,0,1-2 Year,Yes,36047,124,64,1
297050,Male,64,1,28,0,1-2 Year,Yes,30682,25,34,1
297051,Male,47,1,46,0,1-2 Year,Yes,28699,26,97,1
297053,Female,38,1,36,0,1-2 Year,Yes,2630,154,239,1
297067,Female,45,1,47,0,1-2 Year,Yes,2630,156,194,1
297068,Male,34,1,47,0,1-2 Year,Yes,30505,154,132,1
297075,Male,44,1,8,0,1-2 Year,Yes,31199,124,162,1
297082,Female,24,1,29,0,< 1 Year,Yes,30116,152,264,1
297084,Male,65,1,28,0,1-2 Year,Yes,2630,150,246,1
297094,Female,78,1,28,0,1-2 Year,Yes,43537,26,299,1
297110,Male,44,1,28,0,1-2 Year,Yes,91713,52,184,1
297111,Male,62,1,28,0,1-2 Year,Yes,30533,26,246,1
297119,Male,37,1,50,0,1-2 Year,Yes,43406,26,69,1
297140,Male,56,1,28,0,1-2 Year,Yes,36382,122,185,1
297149,Female,23,1,21,0,< 1 Year,Yes,22152,152,101,1
297154,Female,22,1,40,0,< 1 Year,Yes,41280,152,297,1
297159,Female,44,1,8,0,1-2 Year,Yes,2630,7,212,1
297161,Male,34,1,28,0,1-2 Year,Yes,27802,124,282,1
297174,Female,47,1,28,0,1-2 Year,Yes,61495,26,232,1
297208,Female,30,1,28,0,< 1 Year,Yes,2630,26,58,1
297209,Female,30,1,28,0,1-2 Year,Yes,31529,155,277,1
297210,Male,51,1,49,0,1-2 Year,Yes,37060,153,201,1
297219,Male,53,1,8,0,> 2 Years,Yes,36142,26,28,1
297223,Female,44,1,41,0,1-2 Year,Yes,27313,26,259,1
297225,Female,47,1,28,0,> 2 Years,Yes,2630,26,171,1
297230,Male,24,1,18,0,< 1 Year,No,2630,160,236,1
297239,Female,31,1,24,0,1-2 Year,Yes,43195,157,172,1
297242,Male,53,1,28,0,1-2 Year,Yes,34372,26,278,1
297249,Female,33,1,41,0,1-2 Year,Yes,33932,12,60,1
297256,Female,43,1,28,0,> 2 Years,Yes,52182,124,27,1
297262,Male,53,1,25,0,> 2 Years,Yes,2630,26,149,1
297263,Male,31,1,35,0,< 1 Year,Yes,2630,152,241,1
297264,Female,41,1,28,0,1-2 Year,Yes,37879,26,166,1
297266,Male,61,1,28,0,1-2 Year,Yes,58354,26,115,1
297269,Female,49,1,28,0,1-2 Year,Yes,107446,26,216,1
297277,Female,52,1,33,0,> 2 Years,Yes,28672,124,211,1
297285,Female,37,1,11,0,1-2 Year,Yes,27685,109,287,1
297294,Female,24,1,29,0,1-2 Year,Yes,32236,26,114,1
297314,Female,44,1,28,0,1-2 Year,Yes,51557,124,35,1
297330,Female,37,1,0,0,1-2 Year,Yes,2630,26,171,1
297334,Male,47,1,3,0,1-2 Year,Yes,31105,26,43,1
297345,Male,33,1,8,0,1-2 Year,Yes,47769,124,230,1
297346,Male,54,1,18,0,1-2 Year,Yes,2630,26,173,1
297351,Male,26,1,2,0,< 1 Year,Yes,26675,124,238,1
